Loyalty Number,R,F,M,E,T
198147,0.9861111111111112,0.14754098360655737,0.13801865906931943,0.0,1.0
234435,1.0,0.29508196721311475,0.138215118350472,0.0,1.0
302839,1.0,0.21311475409836067,0.138215118350472,0.0547783251231527,1.0
566182,0.9583333333333334,0.14754098360655737,0.13828922262541768,0.0852079072937968,1.0
721973,0.9722222222222222,0.3770491803278689,0.1383518517980863,0.0467152351738241,1.0
275637,1.0,0.3114754098360656,0.13927691094670835,0.0185876299865937,1.0
148487,1.0,0.27868852459016397,0.13941516519100997,0.0,1.0
581531,1.0,0.21311475409836067,0.13941516519100997,0.0391570360299116,1.0
863223,0.9861111111111112,0.3114754098360656,0.13941516519100997,0.0,1.0
519742,1.0,0.4426229508196722,0.13942124837775927,0.0,1.0
526481,1.0,0.3114754098360656,0.139478900397633,0.039331490324202,1.0
517538,1.0,0.3278688524590164,0.13981554948250746,0.0,1.0
261125,1.0,0.3278688524590164,0.1399926531694578,0.0,1.0
108666,1.0,0.0819672131147541,0.14017058638187396,0.0516459400146305,1.0
560149,0.9722222222222222,0.3114754098360656,0.14017058638187396,0.0,1.0
624487,1.0,0.3278688524590164,0.14017058638187396,0.0,1.0
884875,1.0,0.29508196721311475,0.1402957064729669,0.0230980670331619,1.0
199603,1.0,0.26229508196721313,0.14039677032555142,0.0,1.0
698510,1.0,0.13114754098360656,0.14172345805386966,0.0,1.0
565602,1.0,0.22950819672131148,0.1419958189151438,0.0,1.0
891604,1.0,0.3114754098360656,0.1419958189151438,0.0166624129507419,1.0
356828,0.9861111111111112,0.29508196721311475,0.14199720145758682,0.0509350624941264,1.0
478890,1.0,0.3114754098360656,0.14199720145758682,0.0154273372415921,1.0
789892,1.0,0.3278688524590164,0.14207808019050328,0.0625181497614602,1.0
856348,1.0,0.3278688524590164,0.14207808019050328,0.0,1.0
932623,1.0,0.42622950819672134,0.14207808019050328,0.0,1.0
372111,1.0,0.3114754098360656,0.14319144161986413,0.0,1.0
278464,0.0,0.0,0.14330190676106114,0.0,1.0
607997,0.9861111111111112,0.14754098360655737,0.14354606375649775,0.0390953841763572,1.0
263592,1.0,0.29508196721311475,0.1437635376827842,0.0,1.0
472719,0.9722222222222222,0.11475409836065574,0.14381206492253407,0.0387333639284075,1.0
869276,1.0,0.5081967213114754,0.14381206492253407,0.0,1.0
924630,1.0,0.14754098360655737,0.143850084839717,0.0489579590370104,1.0
786255,1.0,0.3278688524590164,0.14399386925379068,0.0,1.0
717891,1.0,0.26229508196721313,0.14414746971920978,0.0,1.0
946070,1.0,0.4098360655737705,0.1444990502624688,0.0121330391990497,1.0
580554,0.9861111111111112,0.3770491803278689,0.1445040274152636,0.0295523563153751,1.0
891727,0.9861111111111112,0.4426229508196722,0.14460163491174055,0.0111019055509527,1.0
354547,1.0,0.3442622950819672,0.14467034727115846,0.0308443281100774,1.0
941683,0.9861111111111112,0.27868852459016397,0.1449667643709411,0.0,1.0
412429,1.0,0.22950819672131148,0.14557314748644795,0.038233355306526,1.0
912252,0.9722222222222222,0.3114754098360656,0.14610584108974206,0.0,1.0
628475,1.0,0.3442622950819672,0.14678688149717178,0.0354750393196248,1.0
733096,0.9583333333333334,0.13114754098360656,0.14687315214561597,0.0,1.0
776453,1.0,0.27868852459016397,0.1472327514350445,0.0,1.0
761613,0.9722222222222222,0.3770491803278689,0.1473049201505699,0.025491644878936,1.0
630711,1.0,0.3114754098360656,0.1478342956520008,0.0099689171403769,1.0
589101,0.9861111111111112,0.19672131147540983,0.1482751884370786,0.0181778361804643,1.0
980338,1.0,0.21311475409836067,0.14872727981594488,0.0,1.0
828731,0.9861111111111112,0.21311475409836067,0.14883885099109628,0.0,1.0
456367,1.0,0.18032786885245902,0.14884424290662404,0.0221419975932611,1.0
242304,1.0,0.4098360655737705,0.14909669515671878,0.0,1.0
929913,1.0,0.3278688524590164,0.14916443973642657,0.0211683368290219,1.0
709238,0.9861111111111112,0.27868852459016397,0.14919596170412733,0.0,1.0
606214,1.0,0.24590163934426232,0.14966215501591235,0.0309773290150504,1.0
295327,1.0,0.36065573770491804,0.1497838187508978,0.0136287206112274,1.0
419748,0.9722222222222222,0.21311475409836067,0.1497838187508978,0.0,1.0
851981,1.0,0.24590163934426232,0.1497838187508978,0.0214452214452214,1.0
948693,0.9861111111111112,0.36065573770491804,0.1497838187508978,0.0155874521010586,1.0
937228,0.9722222222222222,0.3442622950819672,0.14981506421010993,0.0,1.0
667634,1.0,0.3278688524590164,0.14992069045275638,0.0,1.0
840059,1.0,0.36065573770491804,0.14992069045275638,0.0410477719791248,1.0
884522,1.0,0.24590163934426232,0.14992069045275638,0.0367530407191961,1.0
259110,1.0,0.4754098360655738,0.15027157972479382,0.0109713860672694,1.0
470671,1.0,0.3278688524590164,0.15044674785232398,0.0140172614311073,1.0
189775,0.9861111111111112,0.42622950819672134,0.1505403459757162,0.0424302788844621,1.0
646189,1.0,0.29508196721311475,0.15082266114258008,0.0108907895822447,1.0
283807,1.0,0.24590163934426232,0.1513668298481512,0.0,1.0
312630,0.9722222222222222,0.13114754098360656,0.1516494215235037,0.0,1.0
515826,1.0,0.19672131147540983,0.15213607646344535,0.062581013117644,1.0
725120,1.0,0.29508196721311475,0.15217547892307132,0.0189729422280003,1.0
887511,1.0,0.27868852459016397,0.15268632835576573,0.0229792975502803,1.0
254230,1.0,0.3278688524590164,0.15277633186880613,0.0223018867924528,1.0
439361,1.0,0.24590163934426232,0.15334898094870336,0.0,1.0
362471,1.0,0.3770491803278689,0.1536174706911371,0.0,1.0
185830,1.0,0.27868852459016397,0.1538233312609022,0.0165306333298894,1.0
187318,1.0,0.3114754098360656,0.1538233312609022,0.0409178252514976,1.0
389928,1.0,0.5409836065573771,0.1538233312609022,0.0,1.0
444366,0.9166666666666666,0.1639344262295082,0.1538233312609022,0.0,1.0
939098,0.9583333333333334,0.26229508196721313,0.1538233312609022,0.0129161993889941,1.0
418793,1.0,0.18032786885245902,0.1538245755491009,0.0576356552313978,1.0
445496,1.0,0.24590163934426232,0.15413467981906942,0.0369124659400545,1.0
773865,1.0,0.49180327868852464,0.1542779112161659,0.0,1.0
329735,0.9861111111111112,0.3114754098360656,0.15428012328407473,0.0,1.0
151327,0.9861111111111112,0.3770491803278689,0.15434026388034594,0.0275072971395213,1.0
347231,0.9861111111111112,0.27868852459016397,0.15460667980911513,0.019262009747041,1.0
835973,1.0,0.3770491803278689,0.15460667980911513,0.033323212388037,1.0
672904,1.0,0.45901639344262296,0.15464400845507656,0.0070991432068543,1.0
841373,1.0,0.18032786885245902,0.15464400845507656,0.0251483173203129,1.0
579931,0.9861111111111112,0.22950819672131148,0.15479774717473996,0.0400166420817731,1.0
157704,1.0,0.3114754098360656,0.1549317155374682,0.0291620165946916,1.0
319052,0.9861111111111112,0.3770491803278689,0.1549317155374682,0.0238510762070971,1.0
229265,0.9722222222222222,0.3278688524590164,0.1549819018281497,0.0096888086049757,1.0
618390,0.9861111111111112,0.22950819672131148,0.15502586667783763,0.0289247425963273,1.0
277565,0.9722222222222222,0.5245901639344263,0.15513135466623973,0.0087437926200489,1.0
328116,0.9583333333333334,0.3114754098360656,0.15570649232253442,0.0146296950429765,1.0
192994,1.0,0.36065573770491804,0.1558540096012042,0.0148923583425499,1.0
298671,0.9861111111111112,0.26229508196721313,0.1558540096012042,0.0,1.0
301603,1.0,0.22950819672131148,0.15622619002686416,0.025690624433295,1.0
307047,1.0,0.45901639344262296,0.15640702657841069,0.0092962342736914,1.0
847772,0.9722222222222222,0.29508196721311475,0.15654237748358196,0.0,1.0
683503,1.0,0.36065573770491804,0.15657334643430554,0.0,1.0
220794,0.9583333333333334,0.3442622950819672,0.15692727729971762,0.0,1.0
655995,0.0,0.0,0.157166733650848,0.0,1.0
757416,0.0,0.0,0.15723558426451023,0.0,1.0
826589,0.9861111111111112,0.27868852459016397,0.15723558426451023,0.0678605409813782,1.0
703104,0.9861111111111112,0.11475409836065574,0.1574142087481479,0.0,1.0
648586,1.0,0.22950819672131148,0.15760472309679552,0.0,1.0
575833,1.0,0.26229508196721313,0.1576056908765056,0.061530786180518,1.0
489279,0.9722222222222222,0.3770491803278689,0.1577227922214291,0.0,1.0
867757,1.0,0.26229508196721313,0.15843162173196346,0.0265709156193895,1.0
652518,0.9861111111111112,0.39344262295081966,0.1585756826545257,0.0128111655035933,1.0
207001,1.0,0.5573770491803279,0.1586330581659109,0.0143957086556707,1.0
975846,1.0,0.3442622950819672,0.1586330581659109,0.0169620735658471,1.0
198010,0.9861111111111112,0.21311475409836067,0.15863734404748425,0.0482202724873386,1.0
543285,0.9583333333333334,0.09836065573770492,0.15874075822222183,0.0,1.0
432843,0.9722222222222222,0.19672131147540983,0.1591762590917719,0.0846319827379525,1.0
263246,0.9861111111111112,0.36065573770491804,0.15932488240439613,0.0237155530718452,1.0
200519,1.0,0.819672131147541,0.15969471250790296,0.009025031189446,1.0
788001,1.0,0.26229508196721313,0.15972443717042778,0.0288187855787476,1.0
600712,1.0,0.06557377049180328,0.15994509094433315,0.0,1.0
738473,0.9861111111111112,0.29508196721311475,0.15994509094433315,0.0,1.0
256003,1.0,0.49180327868852464,0.16032999076046883,0.0118807175953427,1.0
881000,0.9861111111111112,0.18032786885245902,0.16032999076046883,0.0746604691698743,1.0
889569,1.0,0.42622950819672134,0.1604387968507342,0.0260591454762494,1.0
165742,1.0,0.29508196721311475,0.1611321418859068,0.0323438192290651,1.0
576074,1.0,0.1639344262295082,0.16122352794139014,0.0,1.0
315235,1.0,0.36065573770491804,0.16124855195960874,0.0,1.0
426429,0.9722222222222222,0.3114754098360656,0.16124855195960874,0.0,1.0
436010,1.0,0.3442622950819672,0.16355186766967353,0.0,1.0
988638,1.0,0.24590163934426232,0.16355186766967353,0.0,1.0
285335,1.0,0.39344262295081966,0.16366703345517677,0.0102280651910013,1.0
722003,0.9722222222222222,0.19672131147540983,0.16366703345517677,0.0196393337310145,1.0
770452,0.9861111111111112,0.04918032786885246,0.16366703345517677,0.0,1.0
195960,1.0,0.3278688524590164,0.1637556544257741,0.0,1.0
655957,0.9861111111111112,0.3278688524590164,0.16393538494336624,0.0249177802139195,1.0
257417,1.0,0.3442622950819672,0.1639852947255591,0.0268034921121151,1.0
953198,0.9861111111111112,0.3114754098360656,0.16414884949656788,0.0,1.0
728228,1.0,0.26229508196721313,0.1642284839412856,0.0,1.0
863459,1.0,0.29508196721311475,0.16428032928289873,0.0,1.0
460894,0.9861111111111112,0.4098360655737705,0.1651052923586464,0.0144931575573455,1.0
486909,0.9722222222222222,0.3278688524590164,0.1654401441383449,0.0,1.0
160740,0.9861111111111112,0.18032786885245902,0.16551687524393233,0.0,1.0
573681,1.0,0.29508196721311475,0.16551687524393233,0.0152758567696327,1.0
981195,1.0,0.24590163934426232,0.1656704757093514,0.0,1.0
333064,1.0,0.24590163934426232,0.16581840775075413,0.0153519664062852,1.0
426223,1.0,0.26229508196721313,0.16589652139878452,0.0186183046485443,1.0
545410,1.0,0.3770491803278689,0.16618879087123817,0.0,1.0
990218,1.0,0.14754098360655737,0.16670088459213128,0.0367984058452341,1.0
614000,0.9861111111111112,0.39344262295081966,0.16717482014159724,0.0,1.0
721406,1.0,0.09836065573770492,0.16725556062026936,0.0288471103153287,1.0
302258,0.9861111111111112,0.4426229508196722,0.16746072991881295,0.0,1.0
101487,1.0,0.45901639344262296,0.16765193553868207,0.0561455431754874,1.0
286636,0.9861111111111112,0.39344262295081966,0.16765193553868207,0.0707168965923829,1.0
555118,0.9861111111111112,0.24590163934426232,0.16765193553868207,0.0,1.0
874267,1.0,0.24590163934426232,0.16765193553868207,0.0218768679019725,1.0
182235,0.9722222222222222,0.24590163934426232,0.16775341415399947,0.0328187337380745,1.0
697393,1.0,0.3114754098360656,0.16775341415399947,0.0117130801687763,1.0
829316,0.0,0.0,0.16821794841485285,0.0,1.0
886439,1.0,0.4098360655737705,0.16848325830966765,0.0194948621914914,1.0
161338,1.0,0.3278688524590164,0.16912793785084607,0.0197757862363173,1.0
728302,1.0,0.3114754098360656,0.1698263982930578,0.0573282411399942,1.0
116999,0.9861111111111112,0.19672131147540983,0.17047052481725897,0.0,1.0
631854,1.0,0.27868852459016397,0.170499419954318,0.0,1.0
969938,1.0,0.18032786885245902,0.17092233968763665,0.0,1.0
290564,0.9583333333333334,0.03278688524590164,0.17101939416713638,0.476857490864799,1.0
999524,1.0,0.29508196721311475,0.17181048495303017,0.0380809428507894,1.0
111573,0.9861111111111112,0.29508196721311475,0.17215211119069945,0.0,1.0
975477,0.9861111111111112,0.24590163934426232,0.17215211119069945,0.0,1.0
581513,0.9861111111111112,0.11475409836065574,0.17252111176874046,0.0271949703925725,1.0
145322,1.0,0.36065573770491804,0.1726042025695657,0.0,1.0
243005,1.0,0.39344262295081966,0.1732444579749265,0.0,1.0
306400,0.9861111111111112,0.13114754098360656,0.1732981006217155,0.0517192384200056,1.0
823590,1.0,0.22950819672131148,0.1732981006217155,0.0412590631833352,1.0
121139,1.0,0.27868852459016397,0.17333847086105159,0.0288953407991151,1.0
307623,1.0,0.4426229508196722,0.17333847086105159,0.0102454501388093,1.0
331697,1.0,0.4098360655737705,0.17333847086105159,0.0,1.0
719736,1.0,0.27868852459016397,0.17333847086105159,0.0,1.0
905787,0.9583333333333334,0.1639344262295082,0.17442155461091036,0.0,1.0
536794,0.9861111111111112,0.13114754098360656,0.17473649777942946,0.0,1.0
665679,1.0,0.09836065573770492,0.17503554170985383,0.04627539503386,1.0
340927,1.0,0.18032786885245902,0.17514158271523317,0.0,1.0
218917,0.9583333333333334,0.22950819672131148,0.17610051415370914,0.0459429085187682,1.0
739808,1.0,0.3278688524590164,0.17610051415370914,0.0165697510303167,1.0
855635,1.0,0.3770491803278689,0.17610051415370914,0.0,1.0
645145,0.9722222222222222,0.3114754098360656,0.17711737412054745,0.0150855138137699,1.0
681399,0.9583333333333334,0.19672131147540983,0.17711737412054745,0.0788755458515283,1.0
211058,1.0,0.26229508196721313,0.17724346199135055,0.0,1.0
104673,0.9722222222222222,0.27868852459016397,0.17731659848658607,0.0215189374531982,1.0
209994,0.9583333333333334,0.24590163934426232,0.17757029502487953,0.0,1.0
611084,0.9861111111111112,0.14754098360655737,0.17766928506379948,0.0419966246916785,1.0
200708,1.0,0.3770491803278689,0.179243171380929,0.0,1.0
907252,0.9722222222222222,0.22950819672131148,0.179243171380929,0.0,1.0
893040,1.0,0.22950819672131148,0.17999762479208287,0.0,1.0
377464,0.9861111111111112,0.21311475409836067,0.18086475541234254,0.0298819038530359,1.0
462701,1.0,0.29508196721311475,0.1811521859862456,0.0181701581872595,1.0
445251,1.0,0.26229508196721313,0.1811765187332427,0.0548548251471533,1.0
772484,0.9861111111111112,0.19672131147540983,0.18133537285994528,0.0,1.0
182543,0.9583333333333334,0.24590163934426232,0.1814668526462761,0.0,1.0
968225,1.0,0.3278688524590164,0.18157690302474017,0.012252346193952,1.0
886876,1.0,0.18032786885245902,0.18190843670257545,0.0,1.0
368027,1.0,0.21311475409836067,0.18247154623961587,0.0306701030927835,1.0
257506,1.0,0.24590163934426232,0.1827222011845347,0.0277414157688047,1.0
299464,1.0,0.29508196721311475,0.1827222011845347,0.0171963701156093,1.0
117053,0.9722222222222222,0.24590163934426232,0.1827844155944704,0.0202705064131688,1.0
136106,1.0,0.27868852459016397,0.18354578171783936,0.0255179934569247,1.0
545127,1.0,0.19672131147540983,0.18461877290786416,0.0579646449848618,1.0
128975,1.0,0.26229508196721313,0.18475467683001268,0.0,1.0
866403,1.0,0.36065573770491804,0.18477610623787938,0.0080068324970641,1.0
742009,1.0,0.39344262295081966,0.18481550869750535,0.0,1.0
356613,1.0,0.3770491803278689,0.18491214841427217,0.0,1.0
967637,0.9722222222222222,0.21311475409836067,0.18556775004075043,0.0497792539187492,1.0
445704,1.0,0.24590163934426232,0.18556982385441495,0.0434326710816777,1.0
332027,0.9722222222222222,0.27868852459016397,0.18568167153805493,0.0,1.0
225363,0.9861111111111112,0.18032786885245902,0.18617095330863836,0.0212260415016632,1.0
571180,1.0,0.21311475409836067,0.18617095330863836,0.0394703335879806,1.0
619537,1.0,0.26229508196721313,0.18691517590571388,0.0479879740980573,1.0
780298,0.9722222222222222,0.18032786885245902,0.18760796792390927,0.0,1.0
487486,0.9861111111111112,0.21311475409836067,0.18779405813673922,0.0344041149068322,1.0
807769,0.9861111111111112,0.24590163934426232,0.18782558010444,0.0,1.0
287266,0.9861111111111112,0.42622950819672134,0.18785696381789646,0.0453269153630164,1.0
738096,0.9722222222222222,0.27868852459016397,0.18789332468414782,0.0146464288247393,1.0
703109,0.9722222222222222,0.4426229508196722,0.18814909503610577,0.0,1.0
380843,1.0,0.21311475409836067,0.1884927950874396,0.0,1.0
633640,1.0,0.45901639344262296,0.18874718289695452,0.0201889913916383,1.0
194886,1.0,0.3278688524590164,0.1888612426485034,0.0296496758460714,1.0
768415,1.0,0.3442622950819672,0.19000626429980932,0.0,1.0
485795,1.0,0.45901639344262296,0.19044093564389358,0.0280376144518683,1.0
308362,0.9861111111111112,0.3114754098360656,0.1904470188306428,0.0100326944034874,1.0
350692,0.9861111111111112,0.3770491803278689,0.19119345349562716,0.014492105380865,1.0
850359,0.9444444444444444,0.29508196721311475,0.19164264153536315,0.0182535922943312,1.0
366500,0.9861111111111112,0.1639344262295082,0.19180536678090615,0.0,1.0
456632,1.0,0.3770491803278689,0.19232202289186123,0.0,1.0
459517,0.9861111111111112,0.3278688524590164,0.19274134801482806,0.0,1.0
708807,0.9861111111111112,0.3278688524590164,0.19339031343757979,0.0194072706763062,1.0
474846,1.0,0.42622950819672134,0.1940891886425244,0.0250723777002449,1.0
612186,0.9861111111111112,0.26229508196721313,0.1942750023468658,0.0363451580119053,1.0
828232,0.9583333333333334,0.19672131147540983,0.19435809314769104,0.0,1.0
130077,0.9861111111111112,0.26229508196721313,0.19436486760566185,0.0,1.0
695978,1.0,0.3114754098360656,0.19475211774395063,0.0,1.0
488044,0.9722222222222222,0.3278688524590164,0.19488318276754857,0.0,1.0
998085,1.0,0.29508196721311475,0.19504217514849542,0.0,1.0
916880,1.0,0.21311475409836067,0.195075909184105,0.0,1.0
328111,1.0,0.3442622950819672,0.19579649030540497,0.0140415907520261,1.0
928922,1.0,0.3770491803278689,0.19579649030540497,0.0181197818388606,1.0
112863,1.0,0.3278688524590164,0.1964479443045542,0.0399890333698887,1.0
497784,1.0,0.26229508196721313,0.1982354334291297,0.0696689761354888,1.0
651694,1.0,0.39344262295081966,0.19851650430779483,0.0410824836125273,1.0
112142,0.9861111111111112,0.5409836065573771,0.1987367433189673,0.011371209596801,1.0
219555,1.0,0.1639344262295082,0.1991408604750609,0.0,1.0
487727,0.9861111111111112,0.1639344262295082,0.19917307371398318,0.0511677852348993,1.0
493819,1.0,0.21311475409836067,0.19917307371398318,0.0302456232035536,1.0
746296,1.0,0.4098360655737705,0.19940077845434795,0.0,1.0
709982,1.0,0.29508196721311475,0.199730376572763,0.0,1.0
520660,0.9861111111111112,0.3114754098360656,0.2014393372865752,0.0288808664259927,1.0
855530,1.0,0.21311475409836067,0.20150777313750445,0.0360605730471728,1.0
513123,1.0,0.26229508196721313,0.20157137008988324,0.0,1.0
973728,0.9861111111111112,0.29508196721311475,0.20208622889566236,0.0382169426445884,1.0
504919,1.0,0.36065573770491804,0.20222959854700318,0.0470971998240727,1.0
263069,1.0,0.29508196721311475,0.20231697522940179,0.0,1.0
659731,0.0,0.0,0.20255421951262337,0.0,1.0
729084,0.9861111111111112,0.4098360655737705,0.20463632843180563,0.0,1.0
188136,0.9722222222222222,0.09836065573770492,0.2047143038255917,0.0,1.0
935161,0.9861111111111112,0.3442622950819672,0.20594296929470013,0.0163923275744796,1.0
577360,1.0,0.39344262295081966,0.20594766993900637,0.0,1.0
197890,1.0,0.29508196721311475,0.20771483568966953,0.0187739813630549,1.0
984429,0.9722222222222222,0.3442622950819672,0.20791032719111202,0.0,1.0
615411,0.9861111111111112,0.4754098360655738,0.2079383928027052,0.0214416764296293,1.0
843665,0.9861111111111112,0.19672131147540983,0.20829149414265152,0.0,1.0
732813,1.0,0.3770491803278689,0.20851214791655692,0.0080839123463388,1.0
460272,1.0,0.14754098360655737,0.20887437403662712,0.0,1.0
740763,0.9722222222222222,0.19672131147540983,0.20997225099062622,0.0282212257100149,1.0
894448,1.0,0.39344262295081966,0.2102263622916526,0.0464242586877767,1.0
881749,1.0,0.45901639344262296,0.21030378466846145,0.0390607962393079,1.0
199478,1.0,0.18032786885245902,0.21037208226514648,0.0958026579978965,1.0
350979,1.0,0.3442622950819672,0.21187545891768217,0.0,1.0
572663,0.9722222222222222,0.21311475409836067,0.2122993464307109,0.016934628254305,1.0
212350,0.9722222222222222,0.29508196721311475,0.21230363231228427,0.0,1.0
352501,1.0,0.4098360655737705,0.2138690851205114,0.0178358003125861,1.0
328623,0.9861111111111112,0.5245901639344263,0.2138726797308632,0.0,1.0
634900,0.9722222222222222,0.39344262295081966,0.2138726797308632,0.0150642056922221,1.0
824712,1.0,0.3442622950819672,0.21473469494408376,0.0,1.0
115705,1.0,0.3770491803278689,0.21481488240577867,0.0253782206846698,1.0
135421,1.0,0.3442622950819672,0.21489728193538243,0.0,1.0
396471,0.9583333333333334,0.3114754098360656,0.2153811717904381,0.0182195230336246,1.0
505798,1.0,0.21311475409836067,0.215490254389192,0.0,1.0
252271,1.0,0.3278688524590164,0.21566984665253985,0.0,1.0
824163,0.9722222222222222,0.22950819672131148,0.21611944945500866,0.0,1.0
757834,0.9722222222222222,0.3278688524590164,0.21666030005871656,0.0187225190298331,1.0
244398,1.0,0.22950819672131148,0.21712137796346243,0.0393293779216109,1.0
868154,1.0,0.3114754098360656,0.2173926327907822,0.0,1.0
107037,1.0,0.22950819672131148,0.2189179918681618,0.0,1.0
219160,0.0,0.0,0.2189179918681618,0.0,1.0
448273,0.9305555555555556,0.18032786885245902,0.21899734980439095,0.0,1.0
731286,0.0,0.0,0.21953128769588376,0.0,1.0
546177,0.9722222222222222,0.22950819672131148,0.22009315294472548,0.0206774997850571,1.0
937911,0.9861111111111112,0.22950819672131148,0.22040754309626737,0.0,1.0
472692,1.0,0.27868852459016397,0.22347291620092263,0.0393956097402807,1.0
566951,0.9861111111111112,0.26229508196721313,0.22385836903403555,0.0211711547571329,1.0
716548,1.0,0.3114754098360656,0.2244306033511999,0.0189751324050366,1.0
936273,1.0,0.42622950819672134,0.22533547738015391,0.013025032872702,1.0
424216,0.9861111111111112,0.1639344262295082,0.22546032096275825,0.0,1.0
962989,1.0,0.22950819672131148,0.22546032096275825,0.0,1.0
823998,1.0,0.18032786885245902,0.22634335082111268,0.0488914483155773,1.0
494515,1.0,0.13114754098360656,0.2288877819332395,0.0,1.0
968497,1.0,0.18032786885245902,0.23049042513318374,0.0708766320277111,1.0
793384,0.9861111111111112,0.36065573770491804,0.2307952757418688,0.0116106474915064,1.0
430197,1.0,0.26229508196721313,0.23139225756876314,0.0,1.0
447387,1.0,0.42622950819672134,0.23198840987019165,0.0250197457260057,1.0
447675,0.9861111111111112,0.3770491803278689,0.23236169632980602,0.0371244916699462,1.0
675956,1.0,0.36065573770491804,0.23442016377321273,0.0208205953338696,1.0
396920,1.0,0.29508196721311475,0.2349518895967967,0.0536563709012494,1.0
319947,0.9722222222222222,0.3114754098360656,0.2356059704265876,0.0372961231177055,1.0
276037,0.9861111111111112,0.4754098360655738,0.235657954022445,0.0,1.0
758840,0.9722222222222222,0.21311475409836067,0.235657954022445,0.0596209710886706,1.0
166846,0.9722222222222222,0.49180327868852464,0.2357281871785502,0.0190420065928804,1.0
314372,0.9583333333333334,0.3114754098360656,0.2361029944348519,0.0187527854914464,1.0
727573,0.9722222222222222,0.24590163934426232,0.23707132716194035,0.0,1.0
153395,1.0,0.42622950819672134,0.23753586142279376,0.0155781292609762,1.0
522677,1.0,0.29508196721311475,0.2376636083445285,0.0,1.0
184678,1.0,0.27868852459016397,0.23866802542937965,0.0,1.0
449555,1.0,0.19672131147540983,0.23866802542937965,0.0,1.0
528226,1.0,0.3770491803278689,0.23866802542937965,0.0104896243932631,1.0
644265,1.0,0.27868852459016397,0.23866802542937965,0.062334718549301,1.0
953614,1.0,0.19672131147540983,0.23866802542937965,0.0,1.0
390880,1.0,0.21311475409836067,0.23885660421860705,0.0,1.0
676877,1.0,0.3442622950819672,0.23885660421860705,0.0114438606105541,1.0
282678,1.0,0.36065573770491804,0.23972954151712744,0.0166982024597918,1.0
815850,0.9722222222222222,0.26229508196721313,0.23972954151712744,0.0422542083434984,1.0
828182,1.0,0.4754098360655738,0.23994051749393164,0.0,1.0
687262,1.0,0.24590163934426232,0.2402970751899855,0.022895546189771,1.0
472373,1.0,0.24590163934426232,0.24091120054317328,0.0,1.0
131253,1.0,0.36065573770491804,0.2409752122582849,0.0126846169656751,1.0
376484,1.0,0.13114754098360656,0.2411225912827104,0.0,1.0
684305,0.9722222222222222,0.21311475409836067,0.24138306227897466,0.0924668351231838,1.0
278164,1.0,0.39344262295081966,0.24246503999487906,0.0183345206403959,1.0
652431,0.0,0.0,0.24341678221265134,0.0,1.0
277375,0.9861111111111112,0.24590163934426232,0.24449516531820392,0.0501903034183473,1.0
678925,0.9861111111111112,0.14754098360655737,0.24482545470784045,0.0,1.0
703507,0.9861111111111112,0.3442622950819672,0.24591835450904465,0.0426957129543336,1.0
400802,0.9722222222222222,0.19672131147540983,0.2471786802000981,0.0,1.0
640831,0.9861111111111112,0.22950819672131148,0.2471786802000981,0.0387624188375185,1.0
670002,1.0,0.24590163934426232,0.24801843647998612,0.0,1.0
550434,1.0,0.24590163934426232,0.24867666493710605,0.0,1.0
492505,0.9722222222222222,0.29508196721311475,0.2492672870687625,0.0371950234286637,1.0
548037,0.9722222222222222,0.3114754098360656,0.2503111066132397,0.0087872545696331,1.0
569940,1.0,0.3114754098360656,0.2505193175051579,0.0,1.0
987530,0.9861111111111112,0.19672131147540983,0.25119952838712184,0.0,1.0
396155,1.0,0.3442622950819672,0.2515180661659927,0.0,1.0
605134,0.9583333333333334,0.24590163934426232,0.2515180661659927,0.0500404238117526,1.0
137850,0.9861111111111112,0.24590163934426232,0.2516072401535673,0.0219658799611066,1.0
661411,0.9583333333333334,0.27868852459016397,0.2516072401535673,0.0,1.0
711565,1.0,0.21311475409836067,0.2516072401535673,0.0,1.0
241677,0.9861111111111112,0.26229508196721313,0.2526451147655394,0.0,1.0
825484,1.0,0.3278688524590164,0.25324555294854134,0.0,1.0
905806,1.0,0.29508196721311475,0.2565617192523597,0.0,1.0
197086,1.0,0.18032786885245902,0.25673412229500386,0.0,1.0
409051,0.9861111111111112,0.27868852459016397,0.25765586334176266,0.0297046300331914,1.0
590280,0.9583333333333334,0.27868852459016397,0.2579079008291245,0.0,1.0
737842,1.0,0.3770491803278689,0.2582821550684489,0.034732466139198,1.0
430097,1.0,0.3114754098360656,0.25899361140962507,0.0139196918407844,1.0
432366,0.9861111111111112,0.22950819672131148,0.25899361140962507,0.0338587989940501,1.0
175169,0.9583333333333334,0.18032786885245902,0.2590479453276356,0.0,1.0
406411,1.0,0.5081967213114754,0.2600596898874347,0.0236930144305188,1.0
258166,0.9722222222222222,0.27868852459016397,0.26221714736976137,0.0,1.0
357298,1.0,0.4098360655737705,0.2625109376389023,0.0102240822164538,1.0
730214,0.9444444444444444,0.18032786885245902,0.2632128544372216,0.075591753626877,1.0
811333,1.0,0.3114754098360656,0.26334917312210293,0.0466823462333404,1.0
157751,1.0,0.26229508196721313,0.2635070594690954,0.0,1.0
789149,0.9861111111111112,0.3770491803278689,0.26549239041726647,0.0140739921473206,1.0
540112,1.0,0.3442622950819672,0.26618393814726315,0.008133971291866,1.0
823113,0.9861111111111112,0.1639344262295082,0.26647648412820535,0.0,1.0
