Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,FlightInactivity,RedemptionDormancy,RawSlope,NormalizedMomentum,BDS,Class,Churned
451446,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,64222.0,Married,Aurora,5645.51,Standard,2012,8,,,0.0,0.6363636363636364,-19.181818181818183,0.5146917015356514,0.3365015804483955,0,0
626149,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,64567.0,Married,Aurora,5651.4,Standard,2013,3,,,0.18181818181818182,0.36363636363636365,-107.48181818181818,0.4734308956904059,0.3397889131110601,0,0
911655,Canada,Ontario,Toronto,P1L 8X8,Male,High School or Below,52054.0,Married,Aurora,5652.72,Standard,2016,7,,,0.2727272727272727,1.0,-399.07272727272726,0.3371763556424036,0.607938002398188,1,1
486359,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,104289.0,Married,Aurora,5657.69,Standard,2014,6,,,0.09090909090909091,0.18181818181818182,84.5,0.5631401202183471,0.22196705484358675,0,0
373898,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,71353.0,Married,Aurora,5666.87,Standard,2015,11,,,0.0,1.0,-2.8727272727272726,0.5223126101824517,0.4433062169452645,0,0
370405,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,63676.0,Married,Aurora,5669.97,Standard,2012,8,,,0.7272727272727273,0.9090909090909091,-453.6727272727273,0.3116628788683333,0.7701374999758637,1,1
818484,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,82886.0,Married,Aurora,5671.09,Standard,2016,12,,,0.09090909090909091,0.09090909090909091,94.32727272727273,0.5677322061978293,0.19331670177701488,0,0
457536,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,,Married,Aurora,5674.38,Standard,2016,7,,,0.0,1.0,256.9818181818182,0.643737388755549,0.4068787833733353,0,0
805890,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,56242.0,Married,Aurora,5675.92,Standard,2012,5,,,0.0,0.45454545454545453,357.22727272727275,0.6905800641447718,0.2291896171202048,0,0
679437,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,,Married,Aurora,5677.31,Standard,2015,12,,,0.2727272727272727,1.0,-316.3090909090909,0.3758501306259426,0.5963358699031263,1,1
303682,Canada,Quebec,Montreal,H2T 9K8,Male,College,,Married,Aurora,5678.05,Standard,2013,9,,,0.18181818181818182,0.18181818181818182,-224.42727272727274,0.41878464773475504,0.3016373329523008,0,0
849178,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,82157.0,Married,Aurora,5678.05,Standard,2016,10,,,0.0,0.18181818181818182,248.62727272727273,0.6398334784732695,0.1625954110034737,0,0
427329,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,81031.0,Married,Aurora,5681.31,Standard,2017,1,,,0.0,1.0,105.99090909090908,0.5731823877997494,0.42804528366007516,0,0
224676,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,58936.0,Married,Aurora,5682.52,Standard,2012,8,,,1.0,1.0,0.0,0.5236549775918099,0.842903506722457,1,1
505680,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,58936.0,Married,Aurora,5682.52,Standard,2012,11,,,0.09090909090909091,0.18181818181818182,-200.78181818181818,0.4298336908731761,0.2619589836471381,0,0
510513,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,78112.0,Married,Aurora,5686.92,Standard,2014,8,,,0.18181818181818182,1.0,-46.627272727272725,0.5018669951785221,0.5221671741737162,0,0
231530,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,93110.0,Married,Aurora,5689.64,Standard,2012,5,,,0.2727272727272727,0.5454545454545454,-280.08181818181816,0.3927784031775027,0.4548937517740219,0,0
178160,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,51699.0,Married,Aurora,5697.18,Standard,2014,2,,,0.0,0.5454545454545454,-10.790909090909091,0.5186126038104544,0.3080525824932273,0,0
423096,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,51525.0,Married,Aurora,5700.76,Standard,2016,9,,,0.09090909090909091,0.36363636363636365,-17.736363636363638,0.5153671332384614,0.29084440548300705,0,0
857946,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,92695.0,Married,Aurora,5706.96,Standard,2016,10,,,0.0,0.18181818181818182,-56.27272727272727,0.49735986916165764,0.20533749379695723,0,0
848973,Canada,Newfoundland,St. John's,A1C 6H9,Male,College,,Married,Aurora,5709.23,Standard,2017,1,,,0.18181818181818182,0.18181818181818182,-28.40909090909091,0.5103799834328073,0.2741587322428851,0,0
997359,Canada,British Columbia,Vancouver,V5R 1W3,Female,Doctor,220729.0,Divorced,Aurora,5714.17,Standard,2012,9,,,0.0,0.0,168.9181818181818,0.6025870308617065,0.11922389074148804,0,0
550839,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,81916.0,Married,Aurora,5717.74,Standard,2016,5,,,0.09090909090909091,0.18181818181818182,197.25454545454545,0.615828041035662,0.2061606785983923,0,0
279408,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,88691.0,Married,Aurora,5719.09,Standard,2015,7,,,0.09090909090909091,0.2727272727272727,123.05454545454545,0.5811558802914127,0.24383505409439435,0,0
126262,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,62472.0,Married,Aurora,5720.77,Standard,2013,7,,,0.0,1.0,-25.445454545454545,0.5117648308234745,0.4464705507529576,0,0
422750,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,105034.0,Married,Aurora,5727.33,Standard,2013,7,,,0.0,0.8181818181818182,131.3272727272727,0.5850215585905142,0.3699480778773912,0,0
665763,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,99414.0,Married,Aurora,5729.86,Standard,2013,1,,,1.0,1.0,0.0,0.5236549775918099,0.842903506722457,1,1
745792,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,60691.0,Single,Aurora,5732.69,Standard,2016,10,,,0.36363636363636365,1.0,-215.86363636363637,0.4227862619740448,0.618618666862332,1,1
951616,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,90414.0,Married,Aurora,5733.21,Standard,2014,8,,,0.0,0.09090909090909091,-77.14545454545454,0.4876064654531552,0.1809907876367807,0,0
286883,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,103715.0,Married,Aurora,5734.6,Standard,2017,2,,,0.0,0.45454545454545453,457.3545454545455,0.7373675155582932,0.2151533816961484,0,0
693138,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,82358.0,Married,Aurora,5737.5,Standard,2015,7,,,0.09090909090909091,0.7272727272727273,109.78181818181818,0.5749538030203267,0.3820593136393565,0,0
824414,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,96341.0,Married,Aurora,5738.28,Standard,2013,5,,,0.09090909090909091,1.0,-191.75454545454545,0.4340519530171407,0.5061480504584941,0,0
773648,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,65435.0,Married,Aurora,5741.7,Standard,2013,9,,,0.09090909090909091,0.7272727272727273,-33.163636363636364,0.5081582804103566,0.4020979704223475,0,0
484625,Canada,Nova Scotia,Halifax,B3C 2M8,Female,Bachelor,69078.0,Married,Aurora,5746.06,Standard,2012,6,,,0.0,0.0,-428.54545454545456,0.323404345702088,0.2029786962893736,0,0
798375,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,69078.0,Married,Aurora,5746.06,Standard,2015,5,,,0.2727272727272727,0.9090909090909091,-444.42727272727274,0.3159830929674391,0.5870232539279501,1,1
489443,Canada,British Columbia,Vancouver,V5R 1W3,Male,High School or Below,66386.0,Married,Aurora,5746.33,Standard,2012,6,,,1.0,1.0,0.0,0.5236549775918099,0.842903506722457,1,1
276673,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,57406.0,Married,Aurora,5754.75,Standard,2016,11,,,0.36363636363636365,1.0,-631.3727272727273,0.2286272594040059,0.6768663676333436,1,1
733226,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,57406.0,Married,Aurora,5754.75,Standard,2017,5,2018.0,1.0,0.0,0.09090909090909091,292.2909090909091,0.6602366134958901,0.12920174322396022,2,1
723186,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,97030.0,Divorced,Aurora,5757.44,Standard,2017,3,,,0.0,0.0,483.9727272727273,0.7498056540855123,0.07505830377434632,0,0
835693,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,97030.0,Divorced,Aurora,5757.44,Standard,2017,4,,,0.0,1.0,283.6909090909091,0.6562180072640769,0.40313459782077693,0,0
947367,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,97030.0,Divorced,Aurora,5757.44,Standard,2016,4,,,0.0,0.36363636363636365,-31.2,0.5090758480066269,0.25636815468892105,0,0
762715,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,91538.0,Divorced,Aurora,5757.49,Standard,2017,6,,,1.0,1.0,0.0,0.5236549775918099,0.842903506722457,1,1
501209,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,92929.0,Married,Aurora,5761.32,Standard,2013,11,,,0.0,1.0,-267.04545454545456,0.3988700324971858,0.48033899025084426,0,0
361237,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,57584.0,Divorced,Aurora,5768.09,Standard,2016,7,,,0.18181818181818182,0.18181818181818182,191.9090909090909,0.6133302181347041,0.24327366183231605,0,0
528693,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,57584.0,Divorced,Aurora,5768.09,Standard,2012,12,,,0.0,1.0,-178.76363636363635,0.4401223423461694,0.46796329729614916,0,0
745600,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,99600.0,Married,Aurora,5768.83,Standard,2014,4,2018.0,4.0,0.09090909090909091,1.0,416.58181818181816,0.7183152439412926,0.42086906318124856,2,1
156959,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,69274.0,Single,Aurora,5780.18,Standard,2015,4,,,0.09090909090909091,0.7272727272727273,-96.25454545454545,0.47867717338204374,0.4109423025308414,0,0
690971,Canada,Alberta,Banff,T4V 1D4,Male,Bachelor,69274.0,Single,Aurora,5780.18,Standard,2013,8,,,0.2727272727272727,1.0,49.345454545454544,0.546713111446231,0.5450769756570397,0,0
981508,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,64677.0,Married,Aurora,5786.49,Standard,2015,4,,,1.0,1.0,0.0,0.5236549775918099,0.842903506722457,1,1
771056,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,56639.0,Married,Aurora,5791.01,Standard,2015,11,,,0.09090909090909091,0.7272727272727273,-6.1,0.520804570845989,0.3983040832916578,0,0
741313,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,83513.0,Married,Aurora,5794.57,Standard,2014,3,,,0.0,1.0,219.1090909090909,0.6260402285422995,0.41218793143731014,0,0
717232,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,70674.0,Divorced,Aurora,5794.68,Standard,2013,2,,,0.0,0.18181818181818182,-29.545454545454547,0.5098489836664473,0.20159075944552035,0,0
234973,Canada,Quebec,Montreal,H4G 3T4,Male,College,,Married,Aurora,5800.77,Standard,2013,9,,,0.09090909090909091,1.0,-116.5909090909091,0.46917440156326334,0.49561131589465734,0,0
917423,Canada,Ontario,Kingston,M9K 2P4,Male,College,,Single,Aurora,5801.83,Standard,2016,2,,,0.0,1.0,-2.918181818181818,0.5222913701917972,0.44331258894246084,0,0
672893,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,50098.0,Married,Aurora,5810.63,Standard,2012,8,,,0.0,1.0,-78.88181818181818,0.48679509781015706,0.45396147065695286,0,0
226191,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,92875.0,Married,Aurora,5811.92,Standard,2017,3,,,0.09090909090909091,0.36363636363636365,-14.909090909090908,0.5166882606571653,0.2904480672573958,0,0
478792,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,88014.0,Married,Aurora,5815.26,Standard,2013,1,,,0.2727272727272727,1.0,-80.32727272727273,0.486119666107347,0.563255009258705,1,1
675385,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,88014.0,Married,Aurora,5815.26,Standard,2016,9,,,0.0,1.0,705.3636363636364,0.8532571525668529,0.3440228542299441,0,0
833436,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,88663.0,Married,Aurora,5821.68,Standard,2015,4,,,0.0,1.0,283.3909090909091,0.6560778233257577,0.4031766530022727,0,0
173666,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,86039.0,Divorced,Aurora,5824.22,Standard,2016,6,2018.0,8.0,0.0,0.0,-53.80909090909091,0.49851107665512634,0.15044667700346206,2,1
693659,Canada,Ontario,Ottawa,K1G 4Z0,Male,Bachelor,60073.0,Married,Aurora,5824.77,Standard,2016,7,,,0.0,0.0,-233.13636363636363,0.41471506552537124,0.1755854803423886,0,0
668624,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,54026.0,Married,Aurora,5827.41,Standard,2016,10,,,0.09090909090909091,0.45454545454545453,-219.8090909090909,0.4209426307852425,0.3464444834917,0,0
471170,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,,Married,Aurora,5830.56,Standard,2015,3,,,0.09090909090909091,1.0,262.42727272727274,0.6462819396359466,0.4424790544728524,0,0
531514,Canada,Ontario,Toronto,M8Y 4K8,Male,College,,Married,Aurora,5830.56,Standard,2013,2,,,0.09090909090909091,1.0,-356.5272727272727,0.3570569868949258,0.5292465402951586,0,0
667692,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,92867.0,Married,Aurora,5837.53,Standard,2016,7,,,0.36363636363636365,1.0,-311.7,0.37800386567829913,0.6320533857510557,1,1
490824,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,72459.0,Married,Aurora,5838.13,Standard,2015,10,,,0.0,1.0,41.80909090909091,0.5431915209957308,0.43704254370128076,0,0
238607,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,91239.0,Married,Aurora,5838.9,Standard,2013,12,,,0.0,0.7272727272727273,436.8363636363636,0.7277797837768951,0.29984788304874965,0,0
448896,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,91239.0,Married,Aurora,5838.9,Standard,2017,4,,,0.09090909090909091,0.36363636363636365,234.74545454545455,0.6333467853274145,0.2554505098563211,0,0
657865,Canada,Alberta,Peace River,T9O 2W2,Male,Bachelor,91239.0,Married,Aurora,5838.9,Standard,2016,3,,,0.0,0.36363636363636365,18.827272727272728,0.5324525817208641,0.24935513457464986,0,0
100428,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,63478.0,Married,Aurora,5845.43,Standard,2012,8,,,0.18181818181818182,0.36363636363636365,-149.11818181818182,0.4539750642509718,0.3456256625428903,0,0
598369,Canada,Ontario,Toronto,M2M 7K8,Male,High School or Below,67642.0,Married,Aurora,5847.42,Standard,2013,7,,,0.2727272727272727,0.5454545454545454,-233.20909090909092,0.4146810815403242,0.4483229482651755,0,0
776795,Canada,Ontario,Ottawa,K1G 4Z0,Female,Bachelor,58900.0,Married,Aurora,5860.48,Standard,2016,8,,,0.0,0.0,207.54545454545453,0.6206367749198191,0.11380896752405428,0,0
146215,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,87485.0,Married,Aurora,5866.07,Standard,2016,1,,,0.0,1.0,-20.536363636363635,0.5140587498141501,0.4457823750557549,0,0
747704,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,87485.0,Married,Aurora,5866.07,Standard,2014,2,,,0.2727272727272727,0.2727272727272727,-204.5090909090909,0.42809201163951494,0.3624814874172364,0,0
951941,Canada,Quebec,Quebec City,G1B 3L5,Male,College,,Single,Aurora,5871.61,Standard,2016,12,,,0.0,1.0,214.61818181818182,0.6239417174656444,0.41281748476030666,0,0
107649,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,94733.0,Married,Aurora,5879.18,Standard,2012,5,,,0.0,0.45454545454545453,245.43636363636364,0.6383424311293304,0.2448609070248372,0,0
758113,Canada,Ontario,Toronto,M8Y 4K8,Male,College,,Single,Aurora,5886.22,Standard,2016,11,,,0.0,1.0,62.50909090909091,0.5528642127397464,0.434140736178076,0,0
229094,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,77841.0,Married,Aurora,5887.18,Standard,2014,2,,,0.09090909090909091,1.0,-238.62727272727273,0.4121492746543192,0.5127188539673406,0,0
508824,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,77841.0,Married,Aurora,5887.18,Standard,2012,5,,,0.18181818181818182,0.18181818181818182,221.3181818181818,0.6270724920881036,0.23915097964629622,0,0
456839,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,60724.0,Married,Aurora,5894.91,Standard,2015,3,,,0.09090909090909091,0.45454545454545453,2.4,0.5247764490983625,0.31529433799776396,0,0
912064,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,71420.0,Divorced,Aurora,5898.73,Standard,2016,11,,,0.0,0.0,-210.5909090909091,0.42525010088995563,0.1724249697330133,0,0
485845,Canada,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,97730.0,Single,Aurora,5904.85,Standard,2013,1,,,0.2727272727272727,1.0,-233.86363636363637,0.41437522567490076,0.5847783413884389,1,1
273179,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,63694.0,Married,Aurora,5906.94,Standard,2016,6,,,0.09090909090909091,0.45454545454545453,119.71818181818182,0.5795968649773795,0.29884821323405886,0,0
135016,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,95040.0,Divorced,Aurora,5908.16,Standard,2015,8,,,0.0,0.2727272727272727,108.41818181818182,0.5743166033006947,0.20952320082797338,0,0
582930,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,63866.0,Single,Aurora,5913.31,Standard,2014,4,,,0.0,1.0,259.92727272727274,0.6451137401499544,0.40646587795501365,0,0
340782,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,101310.0,Married,Aurora,5918.33,Standard,2017,6,,,0.2727272727272727,1.0,175.87272727272727,0.6058367494318303,0.5273398842613599,0,0
556453,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,99347.0,Married,Aurora,5923.12,Standard,2014,10,,,0.36363636363636365,0.45454545454545453,-318.55454545454546,0.37480087508761506,0.4693779192918973,0,0
583415,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,99347.0,Married,Aurora,5923.12,Standard,2017,2,,,0.18181818181818182,1.0,101.16363636363636,0.5709267007922517,0.5014492624895972,0,0
317664,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,85879.0,Married,Aurora,5923.52,Standard,2014,7,,,0.45454545454545453,1.0,-127.88181818181818,0.4638983878847094,0.642648665452769,1,1
307785,Canada,British Columbia,Vancouver,V5R 1W3,Male,Master,111948.0,Married,Aurora,5926.73,Standard,2016,10,,,0.0,0.0,152.14545454545456,0.5947494743102314,0.12157515770693057,0,0
532333,Canada,Quebec,Tremblant,H5Y 2S9,Male,Master,111948.0,Married,Aurora,5926.73,Standard,2013,6,,,0.0,0.0,300.77272727272725,0.664199995752002,0.10074000127439942,0,0
884089,Canada,Ontario,Toronto,M1R 4K3,Female,Master,111948.0,Married,Aurora,5926.73,Standard,2013,6,,,0.0,0.6363636363636364,-152.98181818181817,0.45216966504534745,0.35525819139548664,0,0
892079,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,96116.0,Divorced,Aurora,5934.74,Standard,2013,2,,,0.18181818181818182,0.18181818181818182,78.83636363636364,0.5604936173828083,0.25912464205788477,0,0
742356,Canada,Ontario,Toronto,M2M 7K8,Female,College,,Single,Aurora,5936.01,Standard,2012,4,,,1.0,1.0,0.0,0.5236549775918099,0.842903506722457,1,1
971582,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,79911.0,Married,Aurora,5945.62,Standard,2014,12,,,0.0,1.0,328.8363636363636,0.677313565982031,0.3968059302053907,0,0
717026,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,91280.0,Divorced,Aurora,5946.67,Standard,2015,1,,,0.0,1.0,-149.34545454545454,0.45386886429769974,0.46383934071069005,0,0
568953,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,76548.0,Married,Aurora,5953.21,Standard,2014,6,,,0.09090909090909091,1.0,271.8909090909091,0.6507041056901935,0.4411524046565783,0,0
123393,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,100776.0,Married,Aurora,5963.82,Standard,2013,9,,,0.0,1.0,105.00909090909092,0.5727236040016143,0.4281829187995157,0,0
521217,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,100776.0,Married,Aurora,5963.82,Standard,2014,4,,,0.0,0.09090909090909091,57.1,0.5503366538518724,0.16217173111716557,0,0
311363,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,103675.0,Married,Aurora,5964.35,Standard,2016,10,,,0.0,1.0,105.14545454545454,0.5727873239735776,0.4281638028079267,0,0
696090,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,103202.0,Married,Aurora,5969.55,Standard,2013,3,,,0.0,0.36363636363636365,-167.79090909090908,0.4452496760901426,0.2755160062638663,0,0
465260,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,89817.0,Married,Aurora,5977.79,Standard,2012,11,,,0.0,1.0,790.6,0.8930863830419916,0.3320740850874025,0,0
989154,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,89817.0,Married,Aurora,5977.79,Standard,2016,4,,,0.18181818181818182,0.7272727272727273,-323.56363636363636,0.3724602281174997,0.479171022473841,0,0
775176,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,74123.0,Divorced,Aurora,5979.72,Standard,2013,10,,,0.18181818181818182,1.0,-209.1,0.4259467725834201,0.5449432409522468,0,0
424403,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,96830.0,Divorced,Aurora,5981.38,Standard,2016,4,,,0.2727272727272727,1.0,-104.91818181818182,0.47462883116331434,0.5667022597419148,1,1
283929,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,80816.0,Single,Aurora,5989.77,Standard,2013,9,,,0.0,0.36363636363636365,-69.96363636363637,0.49096238397655106,0.26180219389794374,0,0
996896,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,80816.0,Single,Aurora,5989.77,Standard,2014,12,,,0.09090909090909091,1.0,277.8545454545455,0.6534907924640513,0.44031639862442096,0,0
892219,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,86264.0,Married,Aurora,5994.26,Standard,2013,2,,,0.0,0.09090909090909091,-165.3909090909091,0.4463711475966951,0.19336138299371872,0,0
929880,Canada,Ontario,Toronto,P1J 8T7,Male,College,,Single,Aurora,5994.42,Standard,2017,4,,,0.0,0.09090909090909091,426.40909090909093,0.7229073299207749,0.1104005282964948,0,0
390434,Canada,Ontario,Toronto,M2Z 4K1,Female,High School or Below,78937.0,Married,Aurora,5995.41,Standard,2016,9,,,0.0,0.2727272727272727,190.27272727272728,0.6125655784711456,0.19804850827683812,0,0
644551,Canada,Quebec,Montreal,H2T 2J6,Male,High School or Below,68180.0,Married,Aurora,6005.03,Standard,2012,10,,,0.0,0.0,293.6545454545454,0.6608738132155223,0.10173785603534331,0,0
300008,Canada,British Columbia,Kelowna,V09 2E9,Male,Bachelor,51573.0,Single,Aurora,6005.21,Standard,2014,4,,,0.18181818181818182,0.18181818181818182,-23.87272727272727,0.5124997345001169,0.2735228069226922,0,0
354002,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,51573.0,Single,Aurora,6005.21,Standard,2017,2,,,0.0,0.0,121.39090909090909,0.5803784966334616,0.12588645100996151,0,0
515969,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,51573.0,Single,Aurora,6005.21,Standard,2012,11,,,0.0,0.7272727272727273,226.8,0.6296340349610247,0.3292916076935108,0,0
595027,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,51573.0,Single,Aurora,6005.21,Standard,2017,6,,,0.0,1.0,325.7181818181818,0.6758565026231389,0.3972430492130583,0,0
642102,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,51573.0,Single,Aurora,6005.21,Standard,2015,8,,,0.0,0.45454545454545453,431.7818181818182,0.7254178968161255,0.2187382673187987,0,0
109023,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Master,81333.0,Single,Aurora,6005.85,Standard,2015,7,,,0.2727272727272727,0.2727272727272727,-334.7909090909091,0.36721395042586186,0.38074490578133235,0,0
369141,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,60797.0,Divorced,Aurora,6006.44,Standard,2012,9,,,0.18181818181818182,1.0,30.98181818181818,0.5381321552218518,0.5112876261607172,0,0
690563,Canada,Ontario,Ottawa,K1F 2R2,Female,College,,Single,Aurora,6013.04,Standard,2012,10,,,0.18181818181818182,1.0,85.39090909090909,0.5635564240351735,0.5036603455167207,0,0
229636,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,82147.0,Single,Aurora,6019.93,Standard,2012,12,,,1.0,1.0,0.0,0.5236549775918099,0.842903506722457,1,1
304726,Canada,Ontario,Toronto,M2M 7K8,Female,College,,Single,Aurora,6019.96,Standard,2015,6,,,0.0,0.09090909090909091,179.6,0.6075784286654914,0.14499919867307987,0,0
187041,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,,Single,Aurora,6021.84,Standard,2014,10,,,0.0,1.0,101.9,0.5712707886408531,0.4286187634077441,0,0
488268,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,68157.0,Single,Aurora,6031.52,Standard,2014,7,,,0.0,0.9090909090909091,970.7545454545455,0.9772689620016568,0.2795465841267757,0,0
452439,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Married,Aurora,6032.74,Standard,2015,11,,,0.0,0.8181818181818182,216.4,0.6247743250992971,0.35802224792475634,0,0
718409,Canada,Ontario,Toronto,P1J 8T7,Female,College,,Divorced,Aurora,6039.02,Standard,2012,12,,,0.09090909090909091,0.09090909090909091,-108.45454545454545,0.4729763598904017,0.22174345566924308,0,0
395887,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,92202.0,Single,Aurora,6045.63,Standard,2015,8,,,0.0,0.5454545454545454,60.154545454545456,0.5517639812238484,0.2981071692692091,0,0
348448,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,46831.0,Married,Aurora,6047.03,Standard,2013,9,,,0.09090909090909091,1.0,-24.572727272727274,0.5121726386440391,0.4827118447704246,0,0
878568,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,46831.0,Married,Aurora,6047.03,Standard,2012,12,,,0.09090909090909091,0.5454545454545454,-46.85454545454545,0.5017607952252502,0.3494717614324249,0,0
608116,Canada,Alberta,Edmonton,T3G 6Y6,Female,College,,Married,Aurora,6048.57,Standard,2016,11,,,0.09090909090909091,0.9090909090909091,-84.65454545454546,0.4840976189970477,0.4638616233917948,0,0
825569,Canada,Newfoundland,St. John's,A1C 6H9,Male,College,,Single,Aurora,6051.64,Standard,2015,8,,,0.0,1.0,237.9181818181818,0.634829336675092,0.4095511989974724,0,0
